param	expType	paramValue	species	type	conc	numTypes	growthRate
m	TRUE	2.5622702238359914e-4	10	S-species	5e-324	1	2.028718
m	FALSE	2.6971265513524973e-4	1	S-species	2.6971265513524973e-4	1	2.589791
m	FALSE	2.6971265513524973e-4	2	S-species	0	1	1.685576
m	FALSE	2.6971265513524973e-4	3	S-species	0	1	2.262087
m	FALSE	2.6971265513524973e-4	4	S-species	0	1	1.239161
m	FALSE	2.6971265513524973e-4	5	S-species	0	1	2
m	FALSE	2.6971265513524973e-4	6	S-species	0	1	1.613319
m	FALSE	2.6971265513524973e-4	7	S-species	0	1	1.436066
m	FALSE	2.6971265513524973e-4	8	S-species	0	1	2.535142
m	FALSE	2.6971265513524973e-4	9	S-species	0	1	2.132169
m	FALSE	2.6971265513524973e-4	10	S-species	0	1	2.028718
m	TRUE	2.6971265513524973e-4	1	S-species	2.6971265513524973e-4	1	2.589791
m	TRUE	2.6971265513524973e-4	2	S-species	0	1	1.685576
m	TRUE	2.6971265513524973e-4	3	S-species	0	1	2.262087
m	TRUE	2.6971265513524973e-4	4	S-species	0	1	1.239161
m	TRUE	2.6971265513524973e-4	5	E-species	0	1	2
m	TRUE	2.6971265513524973e-4	6	S-species	0	1	1.613319
m	TRUE	2.6971265513524973e-4	7	S-species	0	1	1.436066
m	TRUE	2.6971265513524973e-4	8	S-species	1.5e-323	1	2.535142
m	TRUE	2.6971265513524973e-4	9	S-species	0	1	2.132169
m	TRUE	2.6971265513524973e-4	10	S-species	5e-324	1	2.028718
m	FALSE	2.839080580314403e-4	1	S-species	2.839080580314403e-4	1	2.589791
m	FALSE	2.839080580314403e-4	2	S-species	0	1	1.685576
m	FALSE	2.839080580314403e-4	3	S-species	0	1	2.262087
m	FALSE	2.839080580314403e-4	4	S-species	0	1	1.239161
m	FALSE	2.839080580314403e-4	5	S-species	0	1	2
m	FALSE	2.839080580314403e-4	6	S-species	0	1	1.613319
m	FALSE	2.839080580314403e-4	7	S-species	0	1	1.436066
m	FALSE	2.839080580314403e-4	8	S-species	4e-323	1	2.535142
m	FALSE	2.839080580314403e-4	9	S-species	0	1	2.132169
m	FALSE	2.839080580314403e-4	10	S-species	0	1	2.028718
m	TRUE	2.839080580314403e-4	1	S-species	2.8390805803144026e-4	1	2.589791
m	TRUE	2.839080580314403e-4	2	S-species	0	1	1.685576
m	TRUE	2.839080580314403e-4	3	S-species	1.5e-323	1	2.262087
m	TRUE	2.839080580314403e-4	4	S-species	0	1	1.239161
m	TRUE	2.839080580314403e-4	5	E-species	0	1	2
m	TRUE	2.839080580314403e-4	6	S-species	0	1	1.613319
m	TRUE	2.839080580314403e-4	7	S-species	0	1	1.436066
m	TRUE	2.839080580314403e-4	8	S-species	2e-323	1	2.535142
m	TRUE	2.839080580314403e-4	9	S-species	0	1	2.132169
m	TRUE	2.839080580314403e-4	10	S-species	0	1	2.028718
m	FALSE	2.9885058739555334e-4	1	S-species	2.9885058739555334e-4	1	2.589791
m	FALSE	2.9885058739555334e-4	2	S-species	0	1	1.685576
m	FALSE	2.9885058739555334e-4	3	S-species	0	1	2.262087
m	FALSE	2.9885058739555334e-4	4	S-species	0	1	1.239161
m	FALSE	2.9885058739555334e-4	5	S-species	0	1	2
m	FALSE	2.9885058739555334e-4	6	S-species	0	1	1.613319
m	FALSE	2.9885058739555334e-4	7	S-species	0	1	1.436066
m	FALSE	2.9885058739555334e-4	8	S-species	0	1	2.535142
m	FALSE	2.9885058739555334e-4	9	S-species	0	1	2.132169
m	FALSE	2.9885058739555334e-4	10	S-species	0	1	2.028718
m	TRUE	2.9885058739555334e-4	1	S-species	2.9885058739555334e-4	1	2.589791
m	TRUE	2.9885058739555334e-4	2	S-species	0	1	1.685576
m	TRUE	2.9885058739555334e-4	3	S-species	0	1	2.262087
m	TRUE	2.9885058739555334e-4	4	S-species	0	1	1.239161
m	TRUE	2.9885058739555334e-4	5	E-species	0	1	2
m	TRUE	2.9885058739555334e-4	6	S-species	0	1	1.613319
m	TRUE	2.9885058739555334e-4	7	S-species	0	1	1.436066
m	TRUE	2.9885058739555334e-4	8	S-species	0	1	2.535142
m	TRUE	2.9885058739555334e-4	9	S-species	0	1	2.132169
m	TRUE	2.9885058739555334e-4	10	S-species	0	1	2.028718
m	FALSE	3.145795656732532e-4	1	S-species	3.145795656732532e-4	1	2.589791
m	FALSE	3.145795656732532e-4	2	S-species	0	1	1.685576
m	FALSE	3.145795656732532e-4	3	S-species	0	1	2.262087
m	FALSE	3.145795656732532e-4	4	S-species	0	1	1.239161
m	FALSE	3.145795656732532e-4	5	S-species	0	1	2
m	FALSE	3.145795656732532e-4	6	S-species	0	1	1.613319
m	FALSE	3.145795656732532e-4	7	S-species	0	1	1.436066
m	FALSE	3.145795656732532e-4	8	S-species	2e-323	1	2.535142
m	FALSE	3.145795656732532e-4	9	S-species	0	1	2.132169
m	FALSE	3.145795656732532e-4	10	S-species	0	1	2.028718
m	TRUE	3.145795656732532e-4	1	S-species	3.145795656732532e-4	1	2.589791
m	TRUE	3.145795656732532e-4	2	S-species	0	1	1.685576
m	TRUE	3.145795656732532e-4	3	S-species	0	1	2.262087
m	TRUE	3.145795656732532e-4	4	S-species	0	1	1.239161
m	TRUE	3.145795656732532e-4	5	E-species	0	1	2
m	TRUE	3.145795656732532e-4	6	S-species	0	1	1.613319
m	TRUE	3.145795656732532e-4	7	S-species	0	1	1.436066
m	TRUE	3.145795656732532e-4	8	S-species	-4e-323	1	2.535142
m	TRUE	3.145795656732532e-4	9	S-species	0	1	2.132169
m	TRUE	3.145795656732532e-4	10	S-species	2e-323	1	2.028718
m	FALSE	3.3113638491260694e-4	1	S-species	3.31136384912607e-4	1	2.589791
m	FALSE	3.3113638491260694e-4	2	S-species	0	1	1.685576
m	FALSE	3.3113638491260694e-4	3	S-species	0	1	2.262087
m	FALSE	3.3113638491260694e-4	4	S-species	0	1	1.239161
m	FALSE	3.3113638491260694e-4	5	S-species	0	1	2
m	FALSE	3.3113638491260694e-4	6	S-species	0	1	1.613319
m	FALSE	3.3113638491260694e-4	7	S-species	0	1	1.436066
m	FALSE	3.3113638491260694e-4	8	S-species	-1.5e-323	1	2.535142
m	FALSE	3.3113638491260694e-4	9	S-species	0	1	2.132169
m	FALSE	3.3113638491260694e-4	10	S-species	-5e-324	1	2.028718
m	TRUE	3.3113638491260694e-4	1	S-species	3.31136384912607e-4	1	2.589791
m	TRUE	3.3113638491260694e-4	2	S-species	0	1	1.685576
m	TRUE	3.3113638491260694e-4	3	S-species	0	1	2.262087
m	TRUE	3.3113638491260694e-4	4	S-species	0	1	1.239161
m	TRUE	3.3113638491260694e-4	5	E-species	0	1	2
m	TRUE	3.3113638491260694e-4	6	S-species	0	1	1.613319
m	TRUE	3.3113638491260694e-4	7	S-species	0	1	1.436066
m	TRUE	3.3113638491260694e-4	8	S-species	-1.5e-323	1	2.535142
m	TRUE	3.3113638491260694e-4	9	S-species	0	1	2.132169
m	TRUE	3.3113638491260694e-4	10	S-species	0	1	2.028718
m	FALSE	3.485646156905263e-4	1	S-species	3.485646156905263e-4	1	2.589791
m	FALSE	3.485646156905263e-4	2	S-species	0	1	1.685576
m	FALSE	3.485646156905263e-4	3	S-species	0	1	2.262087
m	FALSE	3.485646156905263e-4	4	S-species	0	1	1.239161
m	FALSE	3.485646156905263e-4	5	S-species	0	1	2
m	FALSE	3.485646156905263e-4	6	S-species	0	1	1.613319
m	FALSE	3.485646156905263e-4	7	S-species	0	1	1.436066
m	FALSE	3.485646156905263e-4	8	S-species	-2e-323	1	2.535142
m	FALSE	3.485646156905263e-4	9	S-species	0	1	2.132169
m	FALSE	3.485646156905263e-4	10	S-species	0	1	2.028718
m	TRUE	3.485646156905263e-4	1	S-species	3.4856461569052633e-4	1	2.589791
m	TRUE	3.485646156905263e-4	2	S-species	0	1	1.685576
m	TRUE	3.485646156905263e-4	3	S-species	0	1	2.262087
m	TRUE	3.485646156905263e-4	4	S-species	0	1	1.239161
m	TRUE	3.485646156905263e-4	5	E-species	0	1	2
m	TRUE	3.485646156905263e-4	6	S-species	0	1	1.613319
m	TRUE	3.485646156905263e-4	7	S-species	0	1	1.436066
m	TRUE	3.485646156905263e-4	8	S-species	-2e-323	1	2.535142
m	TRUE	3.485646156905263e-4	9	S-species	0	1	2.132169
m	TRUE	3.485646156905263e-4	10	S-species	0	1	2.028718
m	FALSE	3.669101217721806e-4	1	S-species	3.669101217721805e-4	1	2.589791
m	FALSE	3.669101217721806e-4	2	S-species	0	1	1.685576
m	FALSE	3.669101217721806e-4	3	S-species	0	1	2.262087
m	FALSE	3.669101217721806e-4	4	S-species	0	1	1.239161
m	FALSE	3.669101217721806e-4	5	S-species	0	1	2
m	FALSE	3.669101217721806e-4	6	S-species	0	1	1.613319
m	FALSE	3.669101217721806e-4	7	S-species	0	1	1.436066
m	FALSE	3.669101217721806e-4	8	S-species	-1.5e-323	1	2.535142
m	FALSE	3.669101217721806e-4	9	S-species	0	1	2.132169
m	FALSE	3.669101217721806e-4	10	S-species	0	1	2.028718
m	TRUE	3.669101217721806e-4	1	S-species	3.669101217721806e-4	1	2.589791
m	TRUE	3.669101217721806e-4	2	S-species	0	1	1.685576
m	TRUE	3.669101217721806e-4	3	S-species	0	1	2.262087
m	TRUE	3.669101217721806e-4	4	S-species	0	1	1.239161
m	TRUE	3.669101217721806e-4	5	E-species	0	1	2
m	TRUE	3.669101217721806e-4	6	S-species	0	1	1.613319
m	TRUE	3.669101217721806e-4	7	S-species	0	1	1.436066
m	TRUE	3.669101217721806e-4	8	S-species	2e-323	1	2.535142
m	TRUE	3.669101217721806e-4	9	S-species	0	1	2.132169
m	TRUE	3.669101217721806e-4	10	S-species	0	1	2.028718
m	FALSE	3.8622118080511563e-4	1	S-species	3.8622118080511563e-4	1	2.589791
m	FALSE	3.8622118080511563e-4	2	S-species	0	1	1.685576
m	FALSE	3.8622118080511563e-4	3	S-species	0	1	2.262087
m	FALSE	3.8622118080511563e-4	4	S-species	0	1	1.239161
m	FALSE	3.8622118080511563e-4	5	S-species	0	1	2
m	FALSE	3.8622118080511563e-4	6	S-species	0	1	1.613319
m	FALSE	3.8622118080511563e-4	7	S-species	0	1	1.436066
m	FALSE	3.8622118080511563e-4	8	S-species	3.5e-323	1	2.535142
m	FALSE	3.8622118080511563e-4	9	S-species	0	1	2.132169
m	FALSE	3.8622118080511563e-4	10	S-species	0	1	2.028718
m	TRUE	3.8622118080511563e-4	1	S-species	3.8622118080511563e-4	1	2.589791
m	TRUE	3.8622118080511563e-4	2	S-species	0	1	1.685576
m	TRUE	3.8622118080511563e-4	3	S-species	0	1	2.262087
m	TRUE	3.8622118080511563e-4	4	S-species	0	1	1.239161
m	TRUE	3.8622118080511563e-4	5	E-species	0	1	2
m	TRUE	3.8622118080511563e-4	6	S-species	0	1	1.613319
m	TRUE	3.8622118080511563e-4	7	S-species	0	1	1.436066
m	TRUE	3.8622118080511563e-4	8	S-species	2e-323	1	2.535142
m	TRUE	3.8622118080511563e-4	9	S-species	0	1	2.132169
m	TRUE	3.8622118080511563e-4	10	S-species	-5e-324	1	2.028718
m	FALSE	4.065486113656943e-4	1	S-species	4.0654861136569425e-4	1	2.589791
m	FALSE	4.065486113656943e-4	2	S-species	0	1	1.685576
m	FALSE	4.065486113656943e-4	3	S-species	0	1	2.262087
m	FALSE	4.065486113656943e-4	4	S-species	0	1	1.239161
m	FALSE	4.065486113656943e-4	5	S-species	0	1	2
m	FALSE	4.065486113656943e-4	6	S-species	0	1	1.613319
m	FALSE	4.065486113656943e-4	7	S-species	0	1	1.436066
m	FALSE	4.065486113656943e-4	8	S-species	2e-323	1	2.535142
m	FALSE	4.065486113656943e-4	9	S-species	0	1	2.132169
m	FALSE	4.065486113656943e-4	10	S-species	0	1	2.028718
m	TRUE	4.065486113656943e-4	1	S-species	4.0654861136569425e-4	1	2.589791
m	TRUE	4.065486113656943e-4	2	S-species	0	1	1.685576
m	TRUE	4.065486113656943e-4	3	S-species	0	1	2.262087
m	TRUE	4.065486113656943e-4	4	S-species	0	1	1.239161
m	TRUE	4.065486113656943e-4	5	E-species	0	1	2
m	TRUE	4.065486113656943e-4	6	S-species	0	1	1.613319
m	TRUE	4.065486113656943e-4	7	S-species	0	1	1.436066
m	TRUE	4.065486113656943e-4	8	S-species	2e-323	1	2.535142
m	TRUE	4.065486113656943e-4	9	S-species	0	1	2.132169
m	TRUE	4.065486113656943e-4	10	S-species	0	1	2.028718
m	FALSE	4.2794590669219224e-4	1	S-species	4.2794590669219224e-4	1	2.589791
m	FALSE	4.2794590669219224e-4	2	S-species	0	1	1.685576
m	FALSE	4.2794590669219224e-4	3	S-species	0	1	2.262087
m	FALSE	4.2794590669219224e-4	4	S-species	0	1	1.239161
m	FALSE	4.2794590669219224e-4	5	S-species	0	1	2
m	FALSE	4.2794590669219224e-4	6	S-species	0	1	1.613319
m	FALSE	4.2794590669219224e-4	7	S-species	0	1	1.436066
m	FALSE	4.2794590669219224e-4	8	S-species	-2e-323	1	2.535142
m	FALSE	4.2794590669219224e-4	9	S-species	0	1	2.132169
m	FALSE	4.2794590669219224e-4	10	S-species	0	1	2.028718
m	TRUE	4.2794590669219224e-4	1	S-species	4.2794590669219224e-4	1	2.589791
m	TRUE	4.2794590669219224e-4	2	S-species	0	1	1.685576
m	TRUE	4.2794590669219224e-4	3	S-species	0	1	2.262087
m	TRUE	4.2794590669219224e-4	4	S-species	0	1	1.239161
m	TRUE	4.2794590669219224e-4	5	E-species	0	1	2
m	TRUE	4.2794590669219224e-4	6	S-species	0	1	1.613319
m	TRUE	4.2794590669219224e-4	7	S-species	0	1	1.436066
m	TRUE	4.2794590669219224e-4	8	S-species	0	1	2.535142
m	TRUE	4.2794590669219224e-4	9	S-species	0	1	2.132169
m	TRUE	4.2794590669219224e-4	10	S-species	0	1	2.028718
m	FALSE	4.50469375456478e-4	1	S-species	4.50469375456478e-4	1	2.589791
m	FALSE	4.50469375456478e-4	2	S-species	0	1	1.685576
m	FALSE	4.50469375456478e-4	3	S-species	0	1	2.262087
m	FALSE	4.50469375456478e-4	4	S-species	0	1	1.239161
m	FALSE	4.50469375456478e-4	5	S-species	0	1	2
m	FALSE	4.50469375456478e-4	6	S-species	0	1	1.613319
m	FALSE	4.50469375456478e-4	7	S-species	0	1	1.436066
m	FALSE	4.50469375456478e-4	8	S-species	0	1	2.535142
m	FALSE	4.50469375456478e-4	9	S-species	0	1	2.132169
m	FALSE	4.50469375456478e-4	10	S-species	1.5e-323	1	2.028718
m	TRUE	4.50469375456478e-4	1	S-species	4.50469375456478e-4	1	2.589791
m	TRUE	4.50469375456478e-4	2	S-species	0	1	1.685576
m	TRUE	4.50469375456478e-4	3	S-species	0	1	2.262087
m	TRUE	4.50469375456478e-4	4	S-species	0	1	1.239161
m	TRUE	4.50469375456478e-4	5	E-species	0	1	2
m	TRUE	4.50469375456478e-4	6	S-species	0	1	1.613319
m	TRUE	4.50469375456478e-4	7	S-species	0	1	1.436066
m	TRUE	4.50469375456478e-4	8	S-species	2e-323	1	2.535142
m	TRUE	4.50469375456478e-4	9	S-species	0	1	2.132169
m	TRUE	4.50469375456478e-4	10	S-species	0	1	2.028718
m	FALSE	4.7417828994472634e-4	1	S-species	4.7417828994472634e-4	1	2.589791
m	FALSE	4.7417828994472634e-4	2	S-species	0	1	1.685576
m	FALSE	4.7417828994472634e-4	3	S-species	0	1	2.262087
m	FALSE	4.7417828994472634e-4	4	S-species	0	1	1.239161
m	FALSE	4.7417828994472634e-4	5	S-species	0	1	2
m	FALSE	4.7417828994472634e-4	6	S-species	0	1	1.613319
m	FALSE	4.7417828994472634e-4	7	S-species	0	1	1.436066
m	FALSE	4.7417828994472634e-4	8	S-species	0	1	2.535142
m	FALSE	4.7417828994472634e-4	9	S-species	0	1	2.132169
m	FALSE	4.7417828994472634e-4	10	S-species	-1.5e-323	1	2.028718
m	TRUE	4.7417828994472634e-4	1	S-species	4.7417828994472634e-4	1	2.589791
m	TRUE	4.7417828994472634e-4	2	S-species	0	1	1.685576
m	TRUE	4.7417828994472634e-4	3	S-species	0	1	2.262087
m	TRUE	4.7417828994472634e-4	4	S-species	0	1	1.239161
m	TRUE	4.7417828994472634e-4	5	E-species	0	1	2
m	TRUE	4.7417828994472634e-4	6	S-species	0	1	1.613319
m	TRUE	4.7417828994472634e-4	7	S-species	0	1	1.436066
m	TRUE	4.7417828994472634e-4	8	S-species	0	1	2.535142
m	TRUE	4.7417828994472634e-4	9	S-species	0	1	2.132169
m	TRUE	4.7417828994472634e-4	10	S-species	0	1	2.028718
m	FALSE	4.991350420371214e-4	1	S-species	4.991350420371214e-4	1	2.589791
m	FALSE	4.991350420371214e-4	2	S-species	0	1	1.685576
m	FALSE	4.991350420371214e-4	3	S-species	0	1	2.262087
m	FALSE	4.991350420371214e-4	4	S-species	0	1	1.239161
m	FALSE	4.991350420371214e-4	5	S-species	0	1	2
m	FALSE	4.991350420371214e-4	6	S-species	0	1	1.613319
m	FALSE	4.991350420371214e-4	7	S-species	0	1	1.436066
m	FALSE	4.991350420371214e-4	8	S-species	3.5e-323	1	2.535142
m	FALSE	4.991350420371214e-4	9	S-species	0	1	2.132169
m	FALSE	4.991350420371214e-4	10	S-species	0	1	2.028718
m	TRUE	4.991350420371214e-4	1	S-species	4.991350420371214e-4	1	2.589791
m	TRUE	4.991350420371214e-4	2	S-species	0	1	1.685576
m	TRUE	4.991350420371214e-4	3	S-species	0	1	2.262087
m	TRUE	4.991350420371214e-4	4	S-species	0	1	1.239161
m	TRUE	4.991350420371214e-4	5	E-species	0	1	2
m	TRUE	4.991350420371214e-4	6	S-species	0	1	1.613319
m	TRUE	4.991350420371214e-4	7	S-species	0	1	1.436066
m	TRUE	4.991350420371214e-4	8	S-species	0	1	2.535142
m	TRUE	4.991350420371214e-4	9	S-species	0	1	2.132169
m	TRUE	4.991350420371214e-4	10	S-species	0	1	2.028718
m	FALSE	5.254053073970131e-4	1	S-species	5.254053073970131e-4	1	2.589791
m	FALSE	5.254053073970131e-4	2	S-species	0	1	1.685576
m	FALSE	5.254053073970131e-4	3	S-species	0	1	2.262087
m	FALSE	5.254053073970131e-4	4	S-species	0	1	1.239161
m	FALSE	5.254053073970131e-4	5	S-species	0	1	2
m	FALSE	5.254053073970131e-4	6	S-species	0	1	1.613319
m	FALSE	5.254053073970131e-4	7	S-species	0	1	1.436066
m	FALSE	5.254053073970131e-4	8	S-species	-1e-322	1	2.535142
m	FALSE	5.254053073970131e-4	9	S-species	0	1	2.132169
m	FALSE	5.254053073970131e-4	10	S-species	0	1	2.028718
m	TRUE	5.254053073970131e-4	1	S-species	5.254053073970131e-4	1	2.589791
m	TRUE	5.254053073970131e-4	2	S-species	0	1	1.685576
m	TRUE	5.254053073970131e-4	3	S-species	0	1	2.262087
m	TRUE	5.254053073970131e-4	4	S-species	0	1	1.239161
m	TRUE	5.254053073970131e-4	5	E-species	0	1	2
m	TRUE	5.254053073970131e-4	6	S-species	0	1	1.613319
m	TRUE	5.254053073970131e-4	7	S-species	0	1	1.436066
m	TRUE	5.254053073970131e-4	8	S-species	-5e-324	1	2.535142
m	TRUE	5.254053073970131e-4	9	S-species	0	1	2.132169
m	TRUE	5.254053073970131e-4	10	S-species	5e-324	1	2.028718
m	FALSE	5.530582183016106e-4	1	S-species	5.530582183016106e-4	1	2.589791
m	FALSE	5.530582183016106e-4	2	S-species	0	1	1.685576
m	FALSE	5.530582183016106e-4	3	S-species	0	1	2.262087
m	FALSE	5.530582183016106e-4	4	S-species	0	1	1.239161
m	FALSE	5.530582183016106e-4	5	S-species	0	1	2
m	FALSE	5.530582183016106e-4	6	S-species	0	1	1.613319
m	FALSE	5.530582183016106e-4	7	S-species	0	1	1.436066
m	FALSE	5.530582183016106e-4	8	S-species	-3.5e-323	1	2.535142
m	FALSE	5.530582183016106e-4	9	S-species	0	1	2.132169
m	FALSE	5.530582183016106e-4	10	S-species	1.5e-323	1	2.028718
m	TRUE	5.530582183016106e-4	1	S-species	5.530582183016106e-4	1	2.589791
m	TRUE	5.530582183016106e-4	2	S-species	0	1	1.685576
m	TRUE	5.530582183016106e-4	3	S-species	0	1	2.262087
m	TRUE	5.530582183016106e-4	4	S-species	0	1	1.239161
m	TRUE	5.530582183016106e-4	5	E-species	0	1	2
m	TRUE	5.530582183016106e-4	6	S-species	0	1	1.613319
m	TRUE	5.530582183016106e-4	7	S-species	0	1	1.436066
m	TRUE	5.530582183016106e-4	8	S-species	0	1	2.535142
m	TRUE	5.530582183016106e-4	9	S-species	0	1	2.132169
m	TRUE	5.530582183016106e-4	10	S-species	0	1	2.028718
m	FALSE	5.821665455690275e-4	1	S-species	5.821665455690275e-4	1	2.589791
m	FALSE	5.821665455690275e-4	2	S-species	0	1	1.685576
m	FALSE	5.821665455690275e-4	3	S-species	0	1	2.262087
m	FALSE	5.821665455690275e-4	4	S-species	0	1	1.239161
m	FALSE	5.821665455690275e-4	5	S-species	0	1	2
m	FALSE	5.821665455690275e-4	6	S-species	0	1	1.613319
m	FALSE	5.821665455690275e-4	7	S-species	0	1	1.436066
m	FALSE	5.821665455690275e-4	8	S-species	0	1	2.535142
m	FALSE	5.821665455690275e-4	9	S-species	0	1	2.132169
m	FALSE	5.821665455690275e-4	10	S-species	1.5e-323	1	2.028718
m	TRUE	5.821665455690275e-4	1	S-species	5.821665455690275e-4	1	2.589791
m	TRUE	5.821665455690275e-4	2	S-species	0	1	1.685576
m	TRUE	5.821665455690275e-4	3	S-species	0	1	2.262087
m	TRUE	5.821665455690275e-4	4	S-species	0	1	1.239161
m	TRUE	5.821665455690275e-4	5	E-species	0	1	2
m	TRUE	5.821665455690275e-4	6	S-species	0	1	1.613319
m	TRUE	5.821665455690275e-4	7	S-species	0	1	1.436066
m	TRUE	5.821665455690275e-4	8	S-species	-1.5e-323	1	2.535142
m	TRUE	5.821665455690275e-4	9	S-species	0	1	2.132169
m	TRUE	5.821665455690275e-4	10	S-species	-1.5e-323	1	2.028718
m	FALSE	6.128068900604336e-4	1	S-species	6.128068900604336e-4	1	2.589791
m	FALSE	6.128068900604336e-4	2	S-species	0	1	1.685576
m	FALSE	6.128068900604336e-4	3	S-species	0	1	2.262087
m	FALSE	6.128068900604336e-4	4	S-species	0	1	1.239161
m	FALSE	6.128068900604336e-4	5	S-species	0	1	2
m	FALSE	6.128068900604336e-4	6	S-species	0	1	1.613319
m	FALSE	6.128068900604336e-4	7	S-species	0	1	1.436066
m	FALSE	6.128068900604336e-4	8	S-species	-1.5e-323	1	2.535142
m	FALSE	6.128068900604336e-4	9	S-species	0	1	2.132169
m	FALSE	6.128068900604336e-4	10	S-species	5e-324	1	2.028718
m	TRUE	6.128068900604336e-4	1	S-species	6.128068900604336e-4	1	2.589791
m	TRUE	6.128068900604336e-4	2	S-species	0	1	1.685576
m	TRUE	6.128068900604336e-4	3	S-species	0	1	2.262087
m	TRUE	6.128068900604336e-4	4	S-species	0	1	1.239161
m	TRUE	6.128068900604336e-4	5	E-species	0	1	2
m	TRUE	6.128068900604336e-4	6	S-species	0	1	1.613319
m	TRUE	6.128068900604336e-4	7	S-species	0	1	1.436066
m	TRUE	6.128068900604336e-4	8	S-species	-1.5e-323	1	2.535142
m	TRUE	6.128068900604336e-4	9	S-species	0	1	2.132169
m	TRUE	6.128068900604336e-4	10	S-species	0	1	2.028718
m	FALSE	6.450598842612701e-4	1	S-species	6.450598842612701e-4	1	2.589791
m	FALSE	6.450598842612701e-4	2	S-species	0	1	1.685576
m	FALSE	6.450598842612701e-4	3	S-species	0	1	2.262087
m	FALSE	6.450598842612701e-4	4	S-species	0	1	1.239161
m	FALSE	6.450598842612701e-4	5	S-species	0	1	2
m	FALSE	6.450598842612701e-4	6	S-species	0	1	1.613319
m	FALSE	6.450598842612701e-4	7	S-species	0	1	1.436066
m	FALSE	6.450598842612701e-4	8	S-species	0	1	2.535142
m	FALSE	6.450598842612701e-4	9	S-species	0	1	2.132169
m	FALSE	6.450598842612701e-4	10	S-species	0	1	2.028718
m	TRUE	6.450598842612701e-4	1	S-species	6.450598842612701e-4	1	2.589791
m	TRUE	6.450598842612701e-4	2	S-species	0	1	1.685576
m	TRUE	6.450598842612701e-4	3	S-species	0	1	2.262087
m	TRUE	6.450598842612701e-4	4	S-species	0	1	1.239161
m	TRUE	6.450598842612701e-4	5	E-species	0	1	2
m	TRUE	6.450598842612701e-4	6	S-species	0	1	1.613319
m	TRUE	6.450598842612701e-4	7	S-species	0	1	1.436066
m	TRUE	6.450598842612701e-4	8	S-species	-4e-323	1	2.535142
m	TRUE	6.450598842612701e-4	9	S-species	0	1	2.132169
m	TRUE	6.450598842612701e-4	10	S-species	0	1	2.028718
m	FALSE	6.790104044719996e-4	1	S-species	6.790104044719996e-4	1	2.589791
m	FALSE	6.790104044719996e-4	2	S-species	0	1	1.685576
m	FALSE	6.790104044719996e-4	3	S-species	0	1	2.262087
m	FALSE	6.790104044719996e-4	4	S-species	0	1	1.239161
m	FALSE	6.790104044719996e-4	5	S-species	0	1	2
m	FALSE	6.790104044719996e-4	6	S-species	0	1	1.613319
m	FALSE	6.790104044719996e-4	7	S-species	0	1	1.436066
m	FALSE	6.790104044719996e-4	8	S-species	0	1	2.535142
m	FALSE	6.790104044719996e-4	9	S-species	0	1	2.132169
m	FALSE	6.790104044719996e-4	10	S-species	5e-324	1	2.028718
m	TRUE	6.790104044719996e-4	1	S-species	6.790104044719996e-4	1	2.589791
m	TRUE	6.790104044719996e-4	2	S-species	0	1	1.685576
m	TRUE	6.790104044719996e-4	3	S-species	0	1	2.262087
m	TRUE	6.790104044719996e-4	4	S-species	0	1	1.239161
m	TRUE	6.790104044719996e-4	5	E-species	0	1	2
m	TRUE	6.790104044719996e-4	6	S-species	0	1	1.613319
m	TRUE	6.790104044719996e-4	7	S-species	0	1	1.436066
m	TRUE	6.790104044719996e-4	8	S-species	0	1	2.535142
m	TRUE	6.790104044719996e-4	9	S-species	0	1	2.132169
m	TRUE	6.790104044719996e-4	10	S-species	-5e-324	1	2.028718
m	FALSE	7.147477941667912e-4	1	S-species	7.147477941667913e-4	1	2.589791
m	FALSE	7.147477941667912e-4	2	S-species	0	1	1.685576
m	FALSE	7.147477941667912e-4	3	S-species	0	1	2.262087
m	FALSE	7.147477941667912e-4	4	S-species	0	1	1.239161
m	FALSE	7.147477941667912e-4	5	S-species	0	1	2
m	FALSE	7.147477941667912e-4	6	S-species	0	1	1.613319
m	FALSE	7.147477941667912e-4	7	S-species	0	1	1.436066
m	FALSE	7.147477941667912e-4	8	S-species	-1.5e-323	1	2.535142
m	FALSE	7.147477941667912e-4	9	S-species	0	1	2.132169
m	FALSE	7.147477941667912e-4	10	S-species	5e-324	1	2.028718
m	TRUE	7.147477941667912e-4	1	S-species	7.147477941667912e-4	1	2.589791
m	TRUE	7.147477941667912e-4	2	S-species	0	1	1.685576
m	TRUE	7.147477941667912e-4	3	S-species	0	1	2.262087
m	TRUE	7.147477941667912e-4	4	S-species	0	1	1.239161
m	TRUE	7.147477941667912e-4	5	E-species	0	1	2
m	TRUE	7.147477941667912e-4	6	S-species	0	1	1.613319
m	TRUE	7.147477941667912e-4	7	S-species	0	1	1.436066
m	TRUE	7.147477941667912e-4	8	S-species	2e-323	1	2.535142
m	TRUE	7.147477941667912e-4	9	S-species	0	1	2.132169
m	TRUE	7.147477941667912e-4	10	S-species	0	1	2.028718
m	FALSE	7.523660991079266e-4	1	S-species	7.523660991079265e-4	1	2.589791
m	FALSE	7.523660991079266e-4	2	S-species	0	1	1.685576
m	FALSE	7.523660991079266e-4	3	S-species	0	1	2.262087
